id,date,target_mood,activity_mean,activity_std,activity_min,activity_max,appCat.builtin_mean,appCat.builtin_std,appCat.builtin_min,appCat.builtin_max,appCat.communication_mean,appCat.communication_std,appCat.communication_min,appCat.communication_max,appCat.entertainment_mean,appCat.entertainment_std,appCat.entertainment_min,appCat.entertainment_max,appCat.finance_mean,appCat.finance_std,appCat.finance_min,appCat.finance_max,appCat.game_mean,appCat.game_std,appCat.game_min,appCat.game_max,appCat.office_mean,appCat.office_std,appCat.office_min,appCat.office_max,appCat.other_mean,appCat.other_std,appCat.other_min,appCat.other_max,appCat.social_mean,appCat.social_std,appCat.social_min,appCat.social_max,appCat.travel_mean,appCat.travel_std,appCat.travel_min,appCat.travel_max,appCat.unknown_mean,appCat.unknown_std,appCat.unknown_min,appCat.unknown_max,appCat.utilities_mean,appCat.utilities_std,appCat.utilities_min,appCat.utilities_max,appCat.weather_mean,appCat.weather_std,appCat.weather_min,appCat.weather_max,call_mean,call_std,call_min,call_max,circumplex.arousal_mean,circumplex.arousal_std,circumplex.arousal_min,circumplex.arousal_max,circumplex.valence_mean,circumplex.valence_std,circumplex.valence_min,circumplex.valence_max,screen_mean,screen_std,screen_min,screen_max,sms_mean,sms_std,sms_min,sms_max,mood_slope,mood_recent_mean,mood_distal_mean,mood_recency_diff,appCat.social_ratio,appCat.entertainment_ratio,appCat.communication_ratio,activity_circadian_std
AS14.23,2014-04-04,7.0,0.420714749042646,0.04841021636575953,0.3605606998977927,0.5112974987974988,584.278,226.6637494319977,151.776,798.705,4208.360285714286,745.3473692689901,2910.908,5207.37,190.158,123.80544655339568,15.849,363.856,0.0,0.0,0.0,0.0,853.2554285714285,1090.446740539446,126.497,3467.018,0.0,0.0,0.0,0.0,79.26742857142858,39.33037824400277,35.562,142.237,169.16414285714285,170.64037943701416,0.0,522.704,259.15028571428576,403.36488532264053,0.0,1204.962,101.24242857142859,88.72775050658718,0.0,272.746,15.654428571428571,18.35855454827642,0.0,48.304,0.0,0.0,0.0,0.0,0.8571428571428571,0.989743318610787,0.0,3.0,0.2285714285714286,0.29743804019510023,-0.25,0.6,1.342857142857143,0.3288818409491811,1.0,2.0,6352.961570875986,1752.7560529218276,3760.12899851799,9214.918999910356,0.14285714285714285,0.3499271061118826,0.0,1.0,-2.23207137294451e-16,7.0,7.25,-0.25,0.02618424984255494,0.02943380610963986,0.6513954747590052,0.04841021636575953
AS14.23,2014-04-05,6.5,0.44049055166311385,0.06391242799417202,0.3605606998977927,0.5438427062553628,645.4912857142857,144.59984923299226,374.065,798.705,4070.3725714285715,924.9731357216904,2569.238,5207.37,190.68542857142856,123.06740668413867,19.541,363.856,0.0,0.0,0.0,0.0,844.4248571428571,1096.2370098314152,101.021,3467.018,0.0,0.0,0.0,0.0,73.21085714285714,45.855647371253355,9.152,142.237,173.18071428571426,166.9012176252034,28.116,522.704,266.1847142857143,399.2979965688764,0.0,1204.962,101.24242857142859,88.72775050658718,0.0,272.746,15.654428571428571,18.358554548276423,0.0,48.304,0.0,0.0,0.0,0.0,1.0,0.9258200997725514,0.0,3.0,0.2857142857142857,0.38795644611429336,-0.25,1.0,1.3142857142857143,0.34817307448439827,1.0,2.0,6241.6384281771525,1929.7138063841894,2980.8669996261583,9214.918999910356,0.2857142857142857,0.45175395145262565,0.0,1.0,-0.04464285714285729,7.0,7.25,-0.25,0.027142409698057212,0.02988590298338018,0.6379447065634516,0.06391242799417202
AS14.23,2014-04-06,7.0,0.43969854201400776,0.06447614603313775,0.3605606998977927,0.5438427062553628,569.2871428571428,208.69971834085217,192.084,798.705,4040.1725714285717,919.474650396139,2569.238,5207.37,199.33728571428568,124.09041434801169,19.541,363.856,0.0,0.0,0.0,0.0,409.565,235.4425512870845,101.021,675.346,0.0,0.0,0.0,0.0,80.02,55.270144867860495,9.152,170.357,159.29842857142856,176.41587769639034,0.0,522.704,258.168,403.9710410459075,0.0,1204.962,85.45014285714285,92.99475233954804,0.0,272.746,15.654428571428571,18.358554548276423,0.0,48.304,0.0,0.0,0.0,0.0,1.1428571428571428,0.8329931278350429,0.0,3.0,0.35714285714285715,0.41954786158824037,-0.25,1.0,1.2428571428571427,0.3539860483818248,1.0,2.0,5655.61799955368,1516.4131102717738,2980.8669996261583,7749.456001520157,0.2857142857142857,0.45175395145262565,0.0,1.0,-0.10714285714285726,6.75,7.2,-0.4500000000000002,0.027385201250797204,0.034268333561279535,0.6945513521303286,0.06447614603313775
AS14.23,2014-04-07,5.75,0.4232823282996744,0.08049944480935384,0.3032808556039441,0.5438427062553628,598.4312857142858,215.2830275220535,192.084,798.705,4538.188428571429,1099.440343790143,2569.238,6397.019,267.8608571428572,207.21414498837987,19.541,674.379,0.0,0.0,0.0,0.0,320.1462857142857,240.79862696554105,37.627,675.346,0.0,0.0,0.0,0.0,69.91757142857143,49.092338456240206,9.152,170.357,113.17128571428573,101.79941225583111,0.0,277.922,268.4207142857143,398.1575886776901,0.0,1204.962,51.52914285714286,53.34138982448961,0.0,138.92000000000002,8.753857142857145,13.120306468857148,0.0,35.176,0.0,0.0,0.0,0.0,1.7142857142857142,1.577908716741037,0.0,5.0,0.35714285714285715,0.41954786158824037,-0.25,1.0,1.157142857142857,0.4203982562732046,0.6,2.0,6253.335428646633,2027.1289046080315,2980.8669996261583,9560.366002559662,0.2857142857142857,0.45175395145262565,0.0,1.0,-0.1250000000000001,6.75,7.2,-0.4500000000000002,0.0181468368204686,0.042951065144156905,0.7276913428529594,0.08049944480935384
AS14.23,2014-04-08,6.6,0.4231814096076038,0.08055029015162167,0.3032808556039441,0.5438427062553628,585.083,209.45857482635014,192.084,798.705,4386.514714285714,1093.4398191661965,2569.238,6397.019,255.10500000000002,203.90343752935044,19.541,674.379,0.0,0.0,0.0,0.0,223.6682857142857,212.82408130372724,0.0,633.276,0.0,0.0,0.0,0.0,63.37985714285714,48.08884915424356,9.152,170.357,110.3382857142857,97.35398359846297,0.0,258.091,306.325,386.5130592175564,0.0,1204.962,69.886,56.86155738282236,0.0,138.92000000000002,8.753857142857145,13.120306468857148,0.0,35.176,0.0,0.0,0.0,0.0,1.8571428571428572,1.5518257844571735,0.0,5.0,0.35714285714285715,0.41954786158824037,-0.25,1.0,0.9785714285714285,0.4955928216771901,0.25,2.0,6117.428714547838,1967.148914621386,2980.8669996261583,9560.366002559662,0.42857142857142855,0.49487165930539345,0.0,1.0,-0.20535714285714318,6.375,7.0,-0.625,0.01836200601863217,0.04245343776241652,0.729984239496885,0.08055029015162167
AS14.23,2014-04-09,7.2,0.3830128927058936,0.0953437072288177,0.2301178804855275,0.5438427062553628,554.2058571428572,190.79100673656248,192.084,779.003,4228.240285714285,1204.337440068986,2569.238,6397.019,240.25942857142857,213.99530991780247,19.541,674.379,0.0,0.0,0.0,0.0,216.97457142857144,216.48047970914615,0.0,633.276,0.0,0.0,0.0,0.0,73.14185714285713,48.40431920936859,9.152,170.357,110.04214285714286,97.0798759158495,0.0,258.091,273.2408571428572,390.43415238183564,0.0,1204.962,60.800714285714285,51.79094888578308,0.0,138.92000000000002,7.893999999999999,11.451638797257672,0.0,29.157,0.0,0.0,0.0,0.0,1.8571428571428572,1.5518257844571737,0.0,5.0,0.38571428571428573,0.400637247496576,-0.25,1.0,0.7785714285714285,0.2775622746817921,0.25,1.0,5971.096429007394,2086.0584167526554,2980.8669996261583,9560.366002559662,0.42857142857142855,0.49487165930539345,0.0,1.0,-0.13214285714285742,6.175,6.9,-0.7250000000000005,0.01908863244362994,0.04167697760184855,0.7334583151668409,0.0953437072288177
AS14.23,2014-04-10,7.0,0.37049663858362747,0.08870837710780376,0.2301178804855275,0.5438427062553628,536.472,211.37012759341644,192.084,779.003,4310.3958571428575,1231.4218058115273,2569.238,6397.019,273.075,201.10177269446717,19.541,674.379,0.0,0.0,0.0,0.0,198.56942857142855,218.8423702021011,0.0,633.276,0.0,0.0,0.0,0.0,82.33214285714287,46.4651157180726,9.152,170.357,117.82714285714287,92.80209455368463,0.0,258.091,101.10342857142858,97.2544594509786,0.0,299.509,55.30428571428571,55.75831898909611,0.0,138.92000000000002,4.738285714285714,10.06450133196993,0.0,29.157,0.0,0.0,0.0,0.0,1.4285714285714286,1.5907898179514348,0.0,5.0,0.2571428571428572,0.4799022009211664,-0.4,1.0,0.8071428571428572,0.3075578591658712,0.25,1.2,6003.281286273684,2086.725982658513,2980.8669996261583,9560.366002559662,0.2857142857142857,0.45175395145262565,0.0,1.0,-0.03392857142857176,6.9,6.65,0.25,0.020744881569762695,0.0480781286662552,0.75889688408755,0.08870837710780376
AS14.23,2014-04-11,7.0,0.35957742621249833,0.09381650500402115,0.2301178804855275,0.5438427062553628,468.3572857142857,198.68356024429133,192.084,733.75,4147.339714285715,1176.184173594876,2569.238,6397.019,232.4357142857143,207.2985341197667,19.541,674.379,0.0,0.0,0.0,0.0,377.22285714285715,628.2657933184986,0.0,1883.85,0.0,0.0,0.0,0.0,93.26428571428572,51.09401317938835,9.152,170.357,206.11385714285714,208.59606913254865,0.0,668.626,79.21242857142859,100.25573871263593,0.0,299.509,35.45857142857143,46.40341839272849,0.0,135.523,4.4518571428571425,10.109553196691468,0.0,29.157,0.0,0.0,0.0,0.0,1.2857142857142858,1.665986255670086,0.0,5.0,0.1857142857142857,0.47563062327389977,-0.4,1.0,0.7785714285714286,0.29743804019510023,0.25,1.2,5799.28271470751,1972.735039146888,2980.8669996261583,9560.366002559662,0.42857142857142855,0.49487165930539345,0.0,1.0,0.035714285714285136,7.1,6.57,0.5299999999999994,0.03652003812185568,0.041183845008109454,0.7348414442849566,0.09381650500402115
AS14.23,2014-04-12,7.75,0.3312266630364809,0.056356087648360746,0.2301178804855275,0.3916318101453476,478.793,206.06877312753068,192.084,733.75,4204.464857142857,1105.7532862941935,2948.429,6397.019,229.64414285714287,210.2571308608503,0.0,674.379,0.0,0.0,0.0,0.0,386.2195714285714,624.6869086782267,0.0,1883.85,0.0,0.0,0.0,0.0,112.96257142857144,40.31125489366512,51.225,170.357,205.57828571428573,209.05669616481302,0.0,668.626,128.95257142857142,150.0436887584576,0.0,403.443,45.80685714285715,45.40846270851965,0.0,135.523,4.4518571428571425,10.109553196691468,0.0,29.157,0.0,0.0,0.0,0.0,1.7142857142857142,1.9059520091609046,0.0,5.0,0.09999999999999999,0.36154430670982185,-0.4,0.75,0.7785714285714286,0.29743804019510023,0.25,1.2,5987.478429010936,1744.5233671589106,3885.282999992372,9560.366002559662,0.2857142857142857,0.45175395145262565,0.0,1.0,0.10535714285714275,7.0,6.610000000000001,0.3899999999999988,0.03546364744977318,0.03961517089654927,0.7252986806977436,0.056356087648360746
AS14.23,2014-04-13,7.2,0.32218601566498944,0.0507366255828567,0.2301178804855275,0.3823082263477411,481.3531428571428,202.5725382427797,210.005,733.75,3903.227142857143,1348.9110162682477,2008.817,6397.019,206.9727142857143,216.39493187009077,0.0,674.379,0.0,0.0,0.0,0.0,411.864,629.3376907768084,0.0,1883.85,0.0,0.0,0.0,0.0,112.49685714285714,39.6590443564303,51.225,167.097,225.98757142857144,194.45442636247492,24.367,668.626,148.45257142857145,140.58968045532578,0.0,403.443,86.79714285714284,97.44999008052221,0.0,300.455,4.4518571428571425,10.109553196691468,0.0,29.157,0.0,0.0,0.0,0.0,1.5714285714285714,1.9897697538834458,0.0,5.0,-0.04285714285714286,0.25970941375282636,-0.4,0.4,0.7785714285714286,0.2974380401951002,0.25,1.2,5710.111571890967,1997.5442289688783,3171.207999706268,9560.366002559662,0.2857142857142857,0.45175395145262565,0.0,1.0,0.1839285714285713,7.375,6.709999999999999,0.6650000000000009,0.04048793356112418,0.037081231733198196,0.6993021794737359,0.0507366255828567
AS14.23,2014-04-14,7.333333333333333,0.3306600657714554,0.05181366402330812,0.2301178804855275,0.3823082263477411,410.8508571428571,187.80297208619507,210.005,653.319,3253.9712857142854,1053.8225650105178,1852.228,4958.363,124.66457142857143,102.62486126088712,0.0,289.974,0.0,0.0,0.0,0.0,409.17900000000003,630.9665895055662,0.0,1883.85,0.0,0.0,0.0,0.0,123.06228571428571,37.10435783306433,51.225,167.097,198.98942857142856,208.80420943886105,10.827,668.626,138.19985714285716,148.21807126126075,0.0,403.443,102.61185714285713,96.78984896808811,0.0,300.455,4.4518571428571425,10.109553196691468,0.0,29.157,0.0,0.0,0.0,0.0,1.0,1.4142135623730951,0.0,4.0,0.04285714285714286,0.3447862396042049,-0.4,0.6,0.8357142857142856,0.2960625968008958,0.25,1.2,4732.633999688284,1481.8510941174418,2718.022997140885,6591.109999656676,0.2857142857142857,0.45175395145262565,0.0,1.0,0.23035714285714262,7.475,6.709999999999999,0.7650000000000006,0.04175203983637966,0.026157169201591748,0.6827495295751883,0.05181366402330812
AS14.23,2014-04-15,7.25,0.31884557990675144,0.047976612123731895,0.2301178804855275,0.381734291349676,382.78028571428564,165.11162092502695,210.005,653.319,3214.523285714286,1031.020253385481,1852.228,4958.363,88.532,88.59398871900315,0.0,289.974,0.0,0.0,0.0,0.0,669.0062857142857,768.4714761132209,18.832,1883.85,0.0,0.0,0.0,0.0,115.74442857142857,52.43500317497067,0.0,167.097,169.24671428571426,213.0523172655113,10.827,668.626,120.14342857142856,134.53427181615115,0.0,403.443,83.96799999999999,101.12692038508553,0.0,300.455,4.4518571428571425,10.109553196691468,0.0,29.157,0.0,0.0,0.0,0.0,0.7142857142857143,1.3850513878332367,0.0,4.0,0.12023809523809526,0.3308795740401737,-0.4,0.6,0.9523809523809523,0.18070158058105026,0.6,1.2,4419.590570892607,1272.907065060456,2718.022997140885,6321.466000556946,0.14285714285714285,0.34992710611188266,0.0,1.0,0.10535714285714265,7.266666666666667,7.109999999999999,0.15666666666666718,0.034907772449293537,0.01826005853953357,0.6630075382216223,0.047976612123731895
AS14.23,2014-04-16,7.4,0.33158403526211294,0.03185682194117701,0.2841262132998891,0.381734291349676,362.8598571428571,147.2521441274199,210.005,653.319,3175.6608571428574,1045.345222097251,1852.228,4958.363,87.03628571428571,89.25565574030954,0.0,289.974,0.0,0.0,0.0,0.0,715.0444285714285,740.9446043723718,18.832,1883.85,7.576428571428571,18.558384072643694,0.0,53.035,127.59757142857143,57.56462950919264,0.0,186.959,142.37557142857142,219.35648503739108,10.827,668.626,124.17814285714287,135.12998990435477,0.0,403.443,74.84442857142857,105.32290194018603,0.0,300.455,0.28657142857142853,0.7019537748604365,0.0,2.006,0.0,0.0,0.0,0.0,0.8571428571428571,1.355261854357877,0.0,4.0,0.09166666666666666,0.33139316313320133,-0.4,0.6,1.0095238095238095,0.10942024088643862,0.8,1.2,4393.820427758353,1285.2296927411116,2718.022997140885,6321.466000556946,0.14285714285714285,0.34992710611188266,0.0,1.0,0.036309523809523715,7.291666666666666,7.2299999999999995,0.061666666666666536,0.02955407355879673,0.01806684085250494,0.6591981589824704,0.03185682194117701
AS14.23,2014-04-17,7.4,0.33111722331366983,0.03113427543792865,0.2841262132998891,0.3784666077105748,384.1031428571428,139.97417498486595,210.005,653.319,2870.4111428571423,750.6479349623665,1852.228,4065.977,45.611428571428576,38.07037130239263,0.0,98.222,0.0,0.0,0.0,0.0,732.7147142857142,727.7921004413112,18.832,1883.85,21.991142857142854,37.049877741955875,0.0,100.903,133.8492857142857,56.58445487111477,0.0,186.959,205.0442857142857,254.9375345932603,10.827,668.626,168.8252857142857,138.31818317066146,0.0,403.443,74.84442857142857,105.32290194018603,0.0,300.455,0.28657142857142853,0.7019537748604365,0.0,2.006,0.0,0.0,0.0,0.0,1.1428571428571428,1.355261854357877,0.0,4.0,0.1488095238095238,0.27059709738954385,-0.25,0.6,0.980952380952381,0.07737179432986632,0.8,1.0666666666666669,4228.152713435037,1112.1547422012263,2718.022997140885,6321.466000556946,0.14285714285714285,0.34992710611188266,0.0,1.0,0.045833333333333365,7.325,7.256666666666666,0.06833333333333425,0.04421267154122888,0.009834963714935143,0.6189323667583894,0.03113427543792865
AS14.23,2014-04-18,7.6,0.35906782274996685,0.05504457615542467,0.2996068252948132,0.479780409353968,403.83314285714283,136.73517852239422,210.005,653.319,2837.409857142857,700.7827127807934,1852.228,3834.968,48.601142857142854,41.290510537024886,0.0,100.309,0.0,0.0,0.0,0.0,514.5561428571428,559.4463837459388,18.832,1818.791,53.124142857142864,76.28220679523517,0.0,217.931,145.02271428571427,65.10285591654022,0.0,224.929,121.56271428571428,171.4850523087856,10.827,527.694,177.73557142857143,128.83988466959084,0.0,403.443,97.10414285714285,103.60430378047398,0.0,300.455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1428571428571428,1.355261854357877,0.0,4.0,0.2916666666666667,0.3913499225817758,-0.25,1.0,1.0666666666666667,0.13801311186847082,1.0,1.4,4229.485284805298,1114.6648840751327,2718.022997140885,6330.794000148774,0.0,0.0,0.0,0.0,0.019642857142857382,7.4,7.306666666666667,0.09333333333333371,0.027634486895524116,0.011048351900374138,0.645019864644959,0.05504457615542467
AS14.23,2014-04-19,7.75,0.36422111899099496,0.05521091580433311,0.2996068252948132,0.479780409353968,343.3008571428571,102.35993530594251,210.005,443.122,2704.0684285714283,750.1018549893945,1852.228,3834.968,72.29085714285713,52.625348089594816,0.0,165.828,0.0,0.0,0.0,0.0,491.12785714285707,576.8011064276163,0.0,1818.791,53.124142857142864,76.28220679523517,0.0,217.931,148.338,65.70924076348993,0.0,224.929,141.63771428571428,167.10101432000798,10.827,527.694,120.96042857142858,101.54345847096651,0.0,312.53000000000003,98.18114285714286,103.38123845322443,0.0,300.455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8571428571428571,0.8329931278350429,0.0,2.0,0.29166666666666663,0.3913499225817758,-0.25,1.0,1.0666666666666667,0.13801311186847082,1.0,1.4,4128.123856374195,1135.8631496637242,2718.022997140885,6330.794000148774,0.0,0.0,0.0,0.0,0.0005952380952381878,7.5,7.386666666666666,0.11333333333333417,0.033941221050579014,0.017323351867088266,0.6479869061208907,0.05521091580433311
AS14.23,2014-04-20,7.75,0.36647948550684306,0.0540075363237015,0.2996068252948132,0.479780409353968,338.15,109.5897813093382,173.949,443.122,2584.763714285714,902.1906827540417,1173.684,3834.968,61.40942857142858,57.3224473529403,0.0,165.828,0.0,0.0,0.0,0.0,424.14585714285715,587.1097418152829,0.0,1818.791,53.124142857142864,76.28220679523517,0.0,217.931,143.6107142857143,65.37912050213473,0.0,224.929,121.22842857142857,174.2753183826894,0.0,527.694,101.46042857142858,109.48301545230937,0.0,312.53000000000003,82.98257142857142,76.97475282910652,0.0,194.065,2.2941428571428575,5.619479397050723,0.0,16.059,0.0,0.0,0.0,0.0,0.8571428571428571,0.8329931278350429,0.0,2.0,0.3273809523809524,0.3494529252113588,0.0,1.0,1.0666666666666667,0.13801311186847082,1.0,1.4,3920.2099992547714,1395.5164850530384,1715.8109998703003,6330.794000148774,0.0,0.0,0.0,0.0,0.0833333333333331,7.675,7.3166666666666655,0.3583333333333343,0.030979601262929507,0.01569301551909731,0.660529466322987,0.0540075363237015
AS14.23,2014-04-21,7.2,0.39316956813904397,0.0835694148748903,0.2996068252948132,0.5494297847746124,426.3841428571428,203.57415184113316,173.949,857.873,2612.8314285714287,881.789998409057,1173.684,3834.968,80.32585714285715,82.61704028732048,0.0,230.637,0.0,0.0,0.0,0.0,428.7025714285714,584.0621815516018,0.0,1818.791,53.124142857142864,76.28220679523517,0.0,217.931,149.22042857142856,66.96411458781944,0.0,224.929,205.179,232.6403903587804,0.0,598.481,101.46042857142858,109.48301545230937,0.0,312.53000000000003,68.15757142857142,73.31623466844968,0.0,194.065,3.3021428571428575,5.748907782690339,0.0,16.059,0.0,0.0,0.0,0.0,0.8571428571428571,0.8329931278350429,0.0,2.0,0.31309523809523815,0.33993046507842656,0.0,1.0,1.0666666666666667,0.13801311186847082,1.0,1.4,4229.676856994629,1333.4206419473585,1715.8109998703003,6330.794000148774,0.0,0.0,0.0,0.0,0.08750000000000036,7.75,7.3966666666666665,0.3533333333333335,0.049695935899936934,0.01945554197885222,0.632847919093213,0.0835694148748903
AS14.23,2014-04-22,6.2,0.4091575164786746,0.07433560019923366,0.3192870679730575,0.5494297847746124,378.27528571428576,232.1693386454405,104.449,857.873,2675.629857142857,968.298266451057,1173.684,4138.324,83.21228571428571,80.6938644148617,0.0,230.637,0.0,0.0,0.0,0.0,168.87528571428575,154.350690739085,0.0,401.908,53.124142857142864,76.28220679523517,0.0,217.931,175.9942857142857,28.19248704234256,134.006,224.929,204.23871428571425,233.2785552618612,0.0,598.481,76.72985714285714,110.05485050182746,0.0,312.53000000000003,68.64871428571429,72.90195148419609,0.0,194.065,3.3021428571428575,5.748907782690339,0.0,16.059,0.0,0.0,0.0,0.0,0.8571428571428571,0.8329931278350429,0.0,2.0,0.21428571428571427,0.4223355856884138,-0.4,1.0,1.0571428571428572,0.13997084244475302,1.0,1.4,4335.407714332853,1371.5175877195195,1715.8109998703003,6330.794000148774,0.0,0.0,0.0,0.0,0.032142857142856966,7.475,7.4799999999999995,-0.004999999999999893,0.05253012046422032,0.021402168574953147,0.6881709924826428,0.07433560019923366
AS14.23,2014-04-23,7.0,0.4199191577171952,0.06547023705727122,0.3441558441558441,0.5494297847746124,418.0672857142858,261.8468680369798,104.449,857.873,3074.935571428571,1376.5465882328094,1173.684,5471.532,101.71471428571428,84.1742066731919,0.0,230.637,0.0,0.0,0.0,0.0,111.45985714285715,129.7843520464715,0.0,356.74,67.02542857142858,83.52227930294517,0.0,217.931,169.5045714285714,30.0865243724882,134.006,224.929,207.5958571428571,230.62807442375305,0.0,598.481,72.46042857142858,107.4380725466099,0.0,312.53000000000003,69.16185714285714,72.42804173094557,0.0,194.065,4.483,5.798082811215642,0.0,16.059,0.0,0.0,0.0,0.0,1.1428571428571428,1.124858267715973,0.0,3.0,0.24285714285714285,0.4135461378894323,-0.4,1.0,0.9714285714285715,0.27105237087157535,0.4,1.4,4984.995857647487,1895.7051358519118,1715.8109998703003,8252.009001255035,0.0,0.0,0.0,0.0,-0.13749999999999973,6.7,7.58,-0.8799999999999999,0.048318462662835335,0.023674357918873106,0.7156990589482378,0.06547023705727122
AS14.23,2014-04-24,7.4,0.3997372157242111,0.09167007448112008,0.2371930137596862,0.5494297847746124,468.2118571428572,285.83457126228427,104.449,857.873,2891.7841428571433,1479.5064154606648,1173.684,5471.532,126.6062857142857,75.75724972703327,5.035,230.637,0.0,0.0,0.0,0.0,118.36500000000001,137.45182504738577,0.0,356.74,79.00528571428572,92.99876308350142,0.0,217.931,163.7022857142857,37.51212683049228,103.04,224.929,132.21099999999998,197.54863525001343,0.0,598.481,28.52942857142857,45.05045297967013,0.0,126.304,119.39414285714285,115.91893745375758,3.592,351.626,4.483,5.798082811215642,0.0,16.059,0.0,0.0,0.0,0.0,1.1428571428571428,1.124858267715973,0.0,3.0,0.24285714285714285,0.41354613788943223,-0.4,1.0,0.9714285714285715,0.27105237087157535,0.4,1.4,5020.925571850368,1897.7174736261472,1715.8109998703003,8252.009001255035,0.0,0.0,0.0,0.0,-0.1624999999999999,6.6,7.540000000000001,-0.9400000000000013,0.031994589513043376,0.03063826868565898,0.6998014281038817,0.09167007448112008
AS14.23,2014-04-25,7.8,0.40234939835853023,0.09414094977667538,0.2371930137596862,0.5494297847746124,443.5571428571428,294.4899936832337,104.449,857.873,2868.452285714286,1465.671526880106,1173.684,5471.532,125.74285714285713,76.08577787776969,5.035,230.637,0.0,0.0,0.0,0.0,67.83185714285715,100.61272043751096,0.0,287.45,79.92385714285714,94.38781149889546,0.0,224.361,149.31200000000004,29.790967979286226,103.04,187.417,185.71685714285715,225.9886501805083,0.0,598.481,29.661714285714286,45.976892670477994,0.0,126.304,111.16871428571429,115.08232896957387,3.592,351.626,4.483,5.798082811215642,0.0,16.059,0.0,0.0,0.0,0.0,1.2857142857142858,1.0301575072754254,0.0,3.0,0.09999999999999999,0.27774602993176545,-0.4,0.5,0.9142857142857144,0.20995626366712955,0.4,1.0,5008.671286344528,1889.4786612699945,1715.8109998703003,8252.009001255035,0.14285714285714285,0.3499271061118826,0.0,1.0,-0.13035714285714278,7.2,7.3,-0.09999999999999964,0.04567724930634786,0.030926583200730592,0.7054987478985242,0.09414094977667538
AS14.23,2014-04-26,7.5,0.4024490512918001,0.0941191516998219,0.2371930137596862,0.5494297847746124,565.4505714285714,351.7254014491001,104.449,1082.847,3222.676857142857,1520.2294782309702,1173.684,5471.532,107.68457142857142,79.35942141720459,5.035,230.637,0.0,0.0,0.0,0.0,67.83185714285715,100.61272043751096,0.0,287.45,119.78414285714287,109.86599865606227,0.0,279.022,138.63828571428573,33.5285313713316,95.531,187.417,292.38585714285716,338.9657652378265,0.0,911.575,28.802142857142858,46.46457230569351,0.0,126.304,120.05914285714286,114.73258188678646,3.592,351.626,6.060285714285714,5.865390176140659,0.0,16.059,0.0,0.0,0.0,0.0,1.1428571428571428,0.989743318610787,0.0,3.0,0.014285714285714282,0.2641891715558133,-0.4,0.5,0.942857142857143,0.23211538298959886,0.4,1.2,5557.366714954376,1954.0403852145678,1715.8109998703003,8252.009001255035,0.14285714285714285,0.3499271061118826,0.0,1.0,-0.026785714285714454,7.6,7.18,0.41999999999999993,0.06261778881572862,0.02306188752875271,0.6901732554160828,0.0941191516998219
AS14.23,2014-04-27,7.0,0.4111216881787227,0.09109660182026509,0.2371930137596862,0.5494297847746124,601.1114285714285,321.5872746202397,104.449,1082.847,3581.744714285715,1270.126400658917,1539.555,5471.532,135.0442857142857,71.91881305177047,37.466,230.637,0.0,0.0,0.0,0.0,48.88528571428571,98.9102074679198,0.0,287.45,120.35742857142858,109.24819689111204,0.0,279.022,123.94128571428571,50.56020842722152,31.127,187.417,298.2371428571428,334.1878945928595,0.0,911.575,46.31,54.67704495359221,0.0,126.304,101.35814285714287,111.7763959141241,3.592,351.626,3.766142857142857,4.483792222424848,0.0,11.041,0.0,0.0,0.0,0.0,1.4285714285714286,0.9035079029052513,0.0,3.0,-0.05714285714285715,0.32007652146297255,-0.5,0.5,0.942857142857143,0.23211538298959883,0.4,1.2,6062.644715275083,1211.6112384017902,4884.291001319885,8252.009001255035,0.14285714285714285,0.3499271061118826,0.0,1.0,0.05892857142857168,7.65,7.109999999999999,0.5400000000000009,0.05893134371147436,0.026684607897786917,0.7077489638687795,0.09109660182026509
AS14.23,2014-04-28,7.6,0.38511325473463937,0.07185310483415253,0.2371930137596862,0.4980656877942016,547.4827142857141,305.18031271023756,104.449,1082.847,4093.5102857142856,1271.0342689505956,1539.555,5631.061,115.24857142857142,61.14642569826522,37.466,196.553,0.0,0.0,0.0,0.0,41.63828571428571,100.35746310309858,0.0,287.45,120.35742857142858,109.24819689111203,0.0,279.022,99.98642857142855,55.55366119311295,17.061999999999998,187.417,227.53771428571432,314.9886757174043,0.0,911.575,54.065000000000005,51.30449585423429,0.0,126.304,112.4482857142857,109.18042247545283,3.592,351.626,4.199714285714286,4.907654625008503,0.0,11.041,0.0,0.0,0.0,0.0,1.5714285714285714,0.9035079029052513,0.0,3.0,-0.15714285714285717,0.22587697572631285,-0.5,0.2,0.9428571428571428,0.23211538298959883,0.4,1.2,6209.208143166134,1118.695536873962,5139.921999454497,8252.009001255035,0.2857142857142857,0.4517539514526256,0.0,1.0,0.10000000000000044,7.25,7.119999999999999,0.13000000000000078,0.042008453521994456,0.02127741447843736,0.7557517975385202,0.07185310483415253
